LineId,timestamp,Content,line,spell_templates,EventTemplate,EventId,param,match,time_gap,ParameterList
417,1619015043.0,sysmonitor[39896]|systemd[1](parent:swapper/0[0]) send SIGTERM to irqbalance[59201].,"2021-04-21T14:24:03.599023+08:00|sysmonitor[39896]|systemd[1](parent:swapper/0[0]) send SIGTERM to irqbalance[59201].
","{'lcsseq': 'sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>]) send <:*:> to <:*:>', 'lcsseq_id': 2, 'param': ['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>'], 'match': 1}",sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>]) send <:*:> to <:*:>,2,"['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>']",1,10,"[['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>'], '10']"
418,1619015044.0,"sysmonitor[39896]|irqbalance is abnormal, use ""systemctl restart irqbalance"" to recover, ret is 3, failnum is 1","2021-04-21T14:24:04.347780+08:00|sysmonitor[39896]|irqbalance is abnormal, use ""systemctl restart irqbalance"" to recover, ret is 3, failnum is 1
","{'lcsseq': 'sysmonitor[<:NUM:>]|irqbalance is abnormal, use ""systemctl restart irqbalance"" to recover, ret is <:NUM:>, failnum is <:NUM:>', 'lcsseq_id': 3, 'param': ['sysmonitor[<:NUM:>]|irqbalance', 'is', 'abnormal,', 'use', '""systemctl', 'restart', 'irqbalance""', 'to', 'recover,', 'ret', 'is', '<:NUM:>,', 'failnum', 'is', '<:NUM:>'], 'match': 1}","sysmonitor[<:NUM:>]|irqbalance is abnormal, use ""systemctl restart irqbalance"" to recover, ret is <:NUM:>, failnum is <:NUM:>",3,"['sysmonitor[<:NUM:>]|irqbalance', 'is', 'abnormal,', 'use', '""systemctl', 'restart', 'irqbalance""', 'to', 'recover,', 'ret', 'is', '<:NUM:>,', 'failnum', 'is', '<:NUM:>']",1,1,"[['sysmonitor[<:NUM:>]|irqbalance', 'is', 'abnormal,', 'use', '""systemctl', 'restart', 'irqbalance""', 'to', 'recover,', 'ret', 'is', '<:NUM:>,', 'failnum', 'is', '<:NUM:>'], '1']"
419,1619015481.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70285]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:21.827438+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70285]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,437,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '437']"
420,1619015481.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to vmstat[70309]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:21.827613+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to vmstat[70309]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '0']"
421,1619015481.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70403]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:21.904744+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70403]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '0']"
422,1619015481.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to free[70423]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:21.904898+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to free[70423]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '0']"
423,1619015482.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70625]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:22.014412+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70625]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,1,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '1']"
424,1619015482.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to iostat[70636]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:22.014579+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to iostat[70636]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '0']"
425,1619015482.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70956]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:22.088532+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70956]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '0']"
426,1619015482.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to iostat[70974]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:22.088692+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to iostat[70974]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '0']"
427,1619015482.0,sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70822]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)],"2021-04-21T14:31:22.161399+08:00|sysmonitor[39896]|bash[32027](parent:bash[31866]) send SIGKILL to bash[70822]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(31866)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '0']"
429,1619016117.0,sysmonitor[39896]|systemd[1](parent:swapper/0[0]) send SIGTERM to irqbalance[42686].,"2021-04-21T14:41:57.375129+08:00|sysmonitor[39896]|systemd[1](parent:swapper/0[0]) send SIGTERM to irqbalance[42686].
","{'lcsseq': 'sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>]) send <:*:> to <:*:>', 'lcsseq_id': 2, 'param': ['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>'], 'match': 1}",sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>]) send <:*:> to <:*:>,2,"['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>']",1,635,"[['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>'], '635']"
431,1619017072.0,sysmonitor[39896]|pkill[44575](parent:getosstat[40372]) send SIGTERM to iostat[55936]. <-[/bin/sh /usr/bin/getosstat(40372)],"2021-04-21T14:57:52.851533+08:00|sysmonitor[39896]|pkill[44575](parent:getosstat[40372]) send SIGTERM to iostat[55936]. <-[/bin/sh /usr/bin/getosstat(40372)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>]) send SIGTERM to <:*:> <-[/bin/sh /usr/bin/getosstat(<:NUM:>)]', 'lcsseq_id': 1, 'param': ['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>]) send SIGTERM to <:*:> <-[/bin/sh /usr/bin/getosstat(<:NUM:>)],1,"['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]']",1,953,"[['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]'], '953']"
432,1619017072.0,sysmonitor[39896]|pkill[44587](parent:getosstat[40372]) send SIGTERM to sar[55987]. <-[/bin/sh /usr/bin/getosstat(40372)],"2021-04-21T14:57:52.875551+08:00|sysmonitor[39896]|pkill[44587](parent:getosstat[40372]) send SIGTERM to sar[55987]. <-[/bin/sh /usr/bin/getosstat(40372)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>]) send SIGTERM to <:*:> <-[/bin/sh /usr/bin/getosstat(<:NUM:>)]', 'lcsseq_id': 1, 'param': ['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>]) send SIGTERM to <:*:> <-[/bin/sh /usr/bin/getosstat(<:NUM:>)],1,"['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]'], '0']"
433,1619017072.0,sysmonitor[39896]|pkill[44599](parent:getosstat[40372]) send SIGTERM to pidstat[56032]. <-[/bin/sh /usr/bin/getosstat(40372)],"2021-04-21T14:57:52.903833+08:00|sysmonitor[39896]|pkill[44599](parent:getosstat[40372]) send SIGTERM to pidstat[56032]. <-[/bin/sh /usr/bin/getosstat(40372)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>]) send SIGTERM to <:*:> <-[/bin/sh /usr/bin/getosstat(<:NUM:>)]', 'lcsseq_id': 1, 'param': ['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>]) send SIGTERM to <:*:> <-[/bin/sh /usr/bin/getosstat(<:NUM:>)],1,"['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]']",1,0,"[['sysmonitor[<:NUM:>]|pkill[<:NUM:>](parent:getosstat[<:NUM:>])', 'send', 'SIGTERM', 'to', '<:*:>', '<-[/bin/sh', '/usr/bin/getosstat(<:NUM:>)]'], '0']"
434,1619017170.0,sysmonitor[39896]|systemd[1](parent:swapper/0[0]) send SIGTERM to irqbalance[35608].,"2021-04-21T14:59:30.647701+08:00|sysmonitor[39896]|systemd[1](parent:swapper/0[0]) send SIGTERM to irqbalance[35608].
","{'lcsseq': 'sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>]) send <:*:> to <:*:>', 'lcsseq_id': 2, 'param': ['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>'], 'match': 1}",sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>]) send <:*:> to <:*:>,2,"['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>']",1,98,"[['sysmonitor[<:NUM:>]|systemd[<:NUM:>](parent:swapper/<:NUM:>[<:NUM:>])', 'send', '<:*:>', 'to', '<:*:>'], '98']"
435,1619017170.0,"sysmonitor[39896]|irqbalance is abnormal, use ""systemctl restart irqbalance"" to recover, ret is 3, failnum is 1","2021-04-21T14:59:30.755683+08:00|sysmonitor[39896]|irqbalance is abnormal, use ""systemctl restart irqbalance"" to recover, ret is 3, failnum is 1
","{'lcsseq': 'sysmonitor[<:NUM:>]|irqbalance is abnormal, use ""systemctl restart irqbalance"" to recover, ret is <:NUM:>, failnum is <:NUM:>', 'lcsseq_id': 3, 'param': ['sysmonitor[<:NUM:>]|irqbalance', 'is', 'abnormal,', 'use', '""systemctl', 'restart', 'irqbalance""', 'to', 'recover,', 'ret', 'is', '<:NUM:>,', 'failnum', 'is', '<:NUM:>'], 'match': 1}","sysmonitor[<:NUM:>]|irqbalance is abnormal, use ""systemctl restart irqbalance"" to recover, ret is <:NUM:>, failnum is <:NUM:>",3,"['sysmonitor[<:NUM:>]|irqbalance', 'is', 'abnormal,', 'use', '""systemctl', 'restart', 'irqbalance""', 'to', 'recover,', 'ret', 'is', '<:NUM:>,', 'failnum', 'is', '<:NUM:>']",1,0,"[['sysmonitor[<:NUM:>]|irqbalance', 'is', 'abnormal,', 'use', '""systemctl', 'restart', 'irqbalance""', 'to', 'recover,', 'ret', 'is', '<:NUM:>,', 'failnum', 'is', '<:NUM:>'], '0']"
436,1619017734.0,sysmonitor[39896]|bash[68817](parent:bash[68786]) send SIGKILL to bash[32422]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(68786)]<-[./dsware_agent(39347)],"2021-04-21T15:08:54.686014+08:00|sysmonitor[39896]|bash[68817](parent:bash[68786]) send SIGKILL to bash[32422]. <-[bash /opt/fusionstorage/agent//script/dsware_agent_(68786)]<-[./dsware_agent(39347)]
","{'lcsseq': 'sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)]', 'lcsseq_id': 4, 'param': ['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], 'match': 1}",sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>]) send SIGKILL to <:*:> <-[bash /opt/fusionstorage/agent//script/dsware agent <:*:> agent(<:NUM:>)],4,"['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]']",1,564,"[['sysmonitor[<:NUM:>]|bash[<:NUM:>](parent:bash[<:NUM:>])', 'send', 'SIGKILL', 'to', '<:*:>', '<-[bash', '/opt/fusionstorage/agent//script/dsware', 'agent', '<:*:>', 'agent(<:NUM:>)]'], '564']"
